year,i,j,vote,vote_jury,vote_tele,n_part,quality,bias,imp_i,imp_j,running_final,place_final,song_order,english,french,duet,group,female,host,contig,language,diaspora,lag_vote_ij,lag_vote_ji,row_points_j,cohort,voter,receiver,total_j,period,friend_m1,friend_m2,fm1_x_imp,fm2_x_imp
1976,be,ch,7.0,,,18,5.25,1.75,1.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,8.0,0.0,,1,Belgium,Switzerland,91.0,1975-1997,1,0,1.0,0.0
1976,be,de,1.0,,,18,0.6875,0.3125,1.0,0.888888888888889,3.0,15.0,3.0,1.0,0.0,0.0,1.0,0.0,0,1,1,0,0.0,7.0,,1,Belgium,Germany,12.0,1975-1997,0,1,0.0,1.0
1976,be,es,0.0,,,18,0.6875,-0.6875,1.0,0.7222222222222222,12.0,16.0,12.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,4.0,0.0,,1,Belgium,Spain,11.0,1975-1997,0,0,0.0,0.0
1976,be,fi,0.0,,,18,2.75,-2.75,1.0,1.0,11.0,11.0,11.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,,1,Belgium,Finland,44.0,1975-1997,0,0,0.0,0.0
1976,be,fr,10.0,,,18,8.5625,1.4375,1.0,0.9444444444444444,17.0,2.0,17.0,0.0,1.0,0.0,0.0,1.0,0,1,1,4,2.0,0.0,,1,Belgium,France,147.0,1975-1997,0,0,0.0,0.0
1976,be,gb,12.0,,,18,9.5,2.5,1.0,0.9814814814814816,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,10.0,0.0,,1,Belgium,United Kingdom,164.0,1975-1997,1,0,1.0,0.0
1976,be,ie,0.0,,,18,3.375,-3.375,1.0,0.7916666666666666,7.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,12.0,0.0,,1,Belgium,Ireland,54.0,1975-1997,1,0,1.0,0.0
1976,be,il,5.0,,,18,4.5,0.5,1.0,0.5833333333333334,4.0,6.0,4.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1.0,0.0,,1,Belgium,Israel,77.0,1975-1997,0,0,0.0,0.0
1976,be,it,0.0,,,18,4.3125,-4.3125,1.0,0.75,13.0,7.0,13.0,1.0,0.0,1.0,0.0,0.0,0,0,0,5,6.0,0.0,,1,Belgium,Italy,69.0,1975-1997,0,0,0.0,0.0
1976,be,lu,6.0,,,18,0.6875,5.3125,1.0,0.9965277777777778,5.0,14.0,5.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0,0.0,0.0,,1,Belgium,Luxembourg,17.0,1975-1997,1,0,1.0,0.0
1976,be,mc,8.0,,,18,5.3125,2.6875,1.0,0.9444444444444444,16.0,3.0,16.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0.0,0.0,,1,Belgium,Monaco,93.0,1975-1997,0,0,0.0,0.0
1976,be,nl,4.0,,,18,3.25,0.75,1.0,1.0,8.0,9.0,8.0,1.0,0.0,0.0,0.0,1.0,1,1,1,3,3.0,5.0,,1,Belgium,Netherlands,56.0,1975-1997,0,0,0.0,0.0
1976,be,no,0.0,,,18,0.4375,-0.4375,1.0,1.0,9.0,18.0,9.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,,1,Belgium,Norway,7.0,1975-1997,0,1,0.0,1.0
1976,be,pt,0.0,,,18,1.5,-1.5,1.0,0.6527777777777778,15.0,12.0,15.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,,1,Belgium,Portugal,24.0,1975-1997,0,0,0.0,0.0
1976,be,yu,0.0,,,18,0.625,-0.625,1.0,0.4189814814814814,18.0,17.0,18.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,5.0,3.0,,1,Belgium,Yugoslavia,10.0,1975-1997,0,0,0.0,0.0
1976,fi,be,12.0,,,18,3.5,8.5,1.0,1.0,6.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,,1,Finland,Belgium,68.0,1975-1997,0,0,0.0,0.0
1976,fi,ch,7.0,,,18,5.25,1.75,1.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,4.0,12.0,,1,Finland,Switzerland,91.0,1975-1997,0,0,0.0,0.0
1976,fi,de,0.0,,,18,0.75,-0.75,1.0,0.888888888888889,3.0,15.0,3.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.0,12.0,,1,Finland,Germany,12.0,1975-1997,0,0,0.0,0.0
1976,fi,es,0.0,,,18,0.6875,-0.6875,1.0,0.7222222222222222,12.0,16.0,12.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,8.0,1.0,,1,Finland,Spain,11.0,1975-1997,0,0,0.0,0.0
1976,fi,fr,3.0,,,18,9.0,-6.0,1.0,0.9444444444444444,17.0,2.0,17.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,,1,Finland,France,147.0,1975-1997,0,0,0.0,0.0
1976,fi,gb,10.0,,,18,9.625,0.375,1.0,0.9814814814814816,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,2,7.0,4.0,,1,Finland,United Kingdom,164.0,1975-1997,0,0,0.0,0.0
1976,fi,ie,0.0,,,18,3.375,-3.375,1.0,0.7916666666666666,7.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,5.0,,1,Finland,Ireland,54.0,1975-1997,0,0,0.0,0.0
1976,fi,il,8.0,,,18,4.3125,3.6875,1.0,0.5833333333333334,4.0,6.0,4.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,3.0,8.0,,1,Finland,Israel,77.0,1975-1997,0,0,0.0,0.0
1976,fi,it,6.0,,,18,3.9375,2.0625,1.0,0.75,13.0,7.0,13.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,12.0,0.0,,1,Finland,Italy,69.0,1975-1997,0,1,0.0,1.0
1976,fi,lu,0.0,,,18,1.0625,-1.0625,1.0,0.9965277777777778,5.0,14.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,5.0,6.0,,1,Finland,Luxembourg,17.0,1975-1997,0,0,0.0,0.0
1976,fi,mc,2.0,,,18,5.6875,-3.6875,1.0,0.9444444444444444,16.0,3.0,16.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,2.0,8.0,,1,Finland,Monaco,93.0,1975-1997,0,0,0.0,0.0
1976,fi,nl,0.0,,,18,3.5,-3.5,1.0,1.0,8.0,9.0,8.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,10.0,0.0,,1,Finland,Netherlands,56.0,1975-1997,0,0,0.0,0.0
1976,fi,no,0.0,,,18,0.4375,-0.4375,1.0,1.0,9.0,18.0,9.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0.0,10.0,,1,Finland,Norway,7.0,1975-1997,1,0,1.0,0.0
1976,fi,pt,1.0,,,18,1.4375,-0.4375,1.0,0.6527777777777778,15.0,12.0,15.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,,1,Finland,Portugal,24.0,1975-1997,0,0,0.0,0.0
1976,fi,yu,0.0,,,18,0.625,-0.625,1.0,0.4189814814814814,18.0,17.0,18.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0.0,5.0,,1,Finland,Yugoslavia,10.0,1975-1997,0,0,0.0,0.0
1976,fr,be,5.0,,,18,3.9375,1.0625,0.9444444444444444,1.0,6.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0,0.0,2.0,,1,France,Belgium,68.0,1975-1997,0,0,0.0,0.0
1976,fr,ch,6.0,,,18,5.3125,0.6875,0.9444444444444444,1.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0,1,1,0,10.0,3.0,,1,France,Switzerland,91.0,1975-1997,0,0,0.0,0.0
1976,fr,de,2.0,,,18,0.625,1.375,0.9444444444444444,0.888888888888889,3.0,15.0,3.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0.0,0.0,,1,France,Germany,12.0,1975-1997,1,0,0.9444444444444444,0.0
1976,fr,es,1.0,,,18,0.625,0.375,0.9444444444444444,0.7222222222222222,12.0,16.0,12.0,0.0,1.0,0.0,0.0,0.0,0,1,0,2,0.0,8.0,,1,France,Spain,11.0,1975-1997,0,0,0.0,0.0
1976,fr,fi,0.0,,,18,2.75,-2.75,0.9444444444444444,1.0,11.0,11.0,11.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,,1,France,Finland,44.0,1975-1997,0,0,0.0,0.0
1976,fr,gb,7.0,,,18,9.8125,-2.8125,0.9444444444444444,0.9814814814814816,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,12.0,8.0,,1,France,United Kingdom,164.0,1975-1997,0,0,0.0,0.0
1976,fr,ie,3.0,,,18,3.1875,-0.1875,0.9444444444444444,0.7916666666666666,7.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,12.0,,1,France,Ireland,54.0,1975-1997,0,0,0.0,0.0
1976,fr,il,0.0,,,18,4.8125,-4.8125,0.9444444444444444,0.5833333333333334,4.0,6.0,4.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1.0,7.0,,1,France,Israel,77.0,1975-1997,0,0,0.0,0.0
1976,fr,it,10.0,,,18,3.6875,6.3125,0.9444444444444444,0.75,13.0,7.0,13.0,1.0,0.0,1.0,0.0,0.0,0,1,0,3,4.0,8.0,,1,France,Italy,69.0,1975-1997,0,0,0.0,0.0
1976,fr,lu,0.0,,,18,1.0625,-1.0625,0.9444444444444444,0.9965277777777778,5.0,14.0,5.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0,3.0,0.0,,1,France,Luxembourg,17.0,1975-1997,0,0,0.0,0.0
1976,fr,mc,0.0,,,18,5.8125,-5.8125,0.9444444444444444,0.9444444444444444,16.0,3.0,16.0,0.0,1.0,0.0,0.0,1.0,0,1,1,0,0.0,7.0,,1,France,Monaco,93.0,1975-1997,0,0,0.0,0.0
1976,fr,nl,0.0,,,18,3.5,-3.5,0.9444444444444444,1.0,8.0,9.0,8.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,5.0,8.0,,1,France,Netherlands,56.0,1975-1997,1,0,0.9444444444444444,0.0
1976,fr,no,0.0,,,18,0.4375,-0.4375,0.9444444444444444,1.0,9.0,18.0,9.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,,1,France,Norway,7.0,1975-1997,0,0,0.0,0.0
1976,fr,pt,12.0,,,18,0.75,11.25,0.9444444444444444,0.6527777777777778,15.0,12.0,15.0,0.0,1.0,0.0,0.0,0.0,0,0,0,5,2.0,12.0,,1,France,Portugal,24.0,1975-1997,0,1,0.0,0.9444444444444444
1976,fr,yu,4.0,,,18,0.375,3.625,0.9444444444444444,0.4189814814814814,18.0,17.0,18.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,,1,France,Yugoslavia,10.0,1975-1997,0,0,0.0,0.0
1976,de,be,0.0,,,18,4.25,-4.25,0.888888888888889,1.0,6.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0,7.0,0.0,,1,Germany,Belgium,68.0,1975-1997,0,0,0.0,0.0
1976,de,ch,5.0,,,18,5.375,-0.375,0.888888888888889,1.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0,1,1,0,6.0,0.0,,1,Germany,Switzerland,91.0,1975-1997,0,0,0.0,0.0
1976,de,es,0.0,,,18,0.6875,-0.6875,0.888888888888889,0.7222222222222222,12.0,16.0,12.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,5.0,4.0,,1,Germany,Spain,11.0,1975-1997,0,0,0.0,0.0
1976,de,fi,6.0,,,18,2.375,3.625,0.888888888888889,1.0,11.0,11.0,11.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,12.0,0.0,,1,Germany,Finland,44.0,1975-1997,0,0,0.0,0.0
1976,de,fr,12.0,,,18,8.4375,3.5625,0.888888888888889,0.9444444444444444,17.0,2.0,17.0,0.0,1.0,0.0,0.0,1.0,0,1,0,0,0.0,0.0,,1,Germany,France,147.0,1975-1997,1,0,0.888888888888889,0.0
1976,de,gb,8.0,,,18,9.75,-1.75,0.888888888888889,0.9814814814814816,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,10.0,0.0,,1,Germany,United Kingdom,164.0,1975-1997,0,0,0.0,0.0
1976,de,ie,1.0,,,18,3.3125,-2.3125,0.888888888888889,0.7916666666666666,7.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,,1,Germany,Ireland,54.0,1975-1997,0,0,0.0,0.0
1976,de,il,3.0,,,18,4.625,-1.625,0.888888888888889,0.5833333333333334,4.0,6.0,4.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1.0,0.0,,1,Germany,Israel,77.0,1975-1997,0,0,0.0,0.0
1976,de,it,0.0,,,18,4.3125,-4.3125,0.888888888888889,0.75,13.0,7.0,13.0,1.0,0.0,1.0,0.0,0.0,0,0,0,4,4.0,0.0,,1,Germany,Italy,69.0,1975-1997,0,0,0.0,0.0
1976,de,lu,0.0,,,18,1.0625,-1.0625,0.888888888888889,0.9965277777777778,5.0,14.0,5.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0,0.0,8.0,,1,Germany,Luxembourg,17.0,1975-1997,0,0,0.0,0.0
1976,de,mc,7.0,,,18,5.375,1.625,0.888888888888889,0.9444444444444444,16.0,3.0,16.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,3.0,0.0,,1,Germany,Monaco,93.0,1975-1997,0,0,0.0,0.0
1976,de,nl,4.0,,,18,3.25,0.75,0.888888888888889,1.0,8.0,9.0,8.0,1.0,0.0,0.0,0.0,1.0,1,1,0,0,8.0,0.0,,1,Germany,Netherlands,56.0,1975-1997,1,0,0.888888888888889,0.0
1976,de,no,0.0,,,18,0.4375,-0.4375,0.888888888888889,1.0,9.0,18.0,9.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,,1,Germany,Norway,7.0,1975-1997,0,0,0.0,0.0
1976,de,pt,0.0,,,18,1.5,-1.5,0.888888888888889,0.6527777777777778,15.0,12.0,15.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,,1,Germany,Portugal,24.0,1975-1997,0,0,0.0,0.0
1976,de,yu,2.0,,,18,0.5,1.5,0.888888888888889,0.4189814814814814,18.0,17.0,18.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,2.0,0.0,,1,Germany,Yugoslavia,10.0,1975-1997,0,0,0.0,0.0
1976,ie,be,0.0,,,18,4.25,-4.25,0.7916666666666666,1.0,6.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,12.0,,1,Ireland,Belgium,68.0,1975-1997,1,0,0.7916666666666666,0.0
1976,ie,ch,1.0,,,18,5.625,-4.625,0.7916666666666666,1.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,2.0,7.0,,1,Ireland,Switzerland,91.0,1975-1997,1,0,0.7916666666666666,0.0
1976,ie,de,0.0,,,18,0.75,-0.75,0.7916666666666666,0.888888888888889,3.0,15.0,3.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.0,0.0,,1,Ireland,Germany,12.0,1975-1997,0,0,0.0,0.0
1976,ie,es,0.0,,,18,0.6875,-0.6875,0.7916666666666666,0.7222222222222222,12.0,16.0,12.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,7.0,3.0,,1,Ireland,Spain,11.0,1975-1997,0,0,0.0,0.0
1976,ie,fi,5.0,,,18,2.4375,2.5625,0.7916666666666666,1.0,11.0,11.0,11.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,5.0,1.0,,1,Ireland,Finland,44.0,1975-1997,0,0,0.0,0.0
1976,ie,fr,7.0,,,18,8.75,-1.75,0.7916666666666666,0.9444444444444444,17.0,2.0,17.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,12.0,6.0,,1,Ireland,France,147.0,1975-1997,0,0,0.0,0.0
1976,ie,gb,3.0,,,18,10.0625,-7.0625,0.7916666666666666,0.9814814814814816,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,1,5,3.0,6.0,,1,Ireland,United Kingdom,164.0,1975-1997,1,0,0.7916666666666666,0.0
1976,ie,il,4.0,,,18,4.5625,-0.5625,0.7916666666666666,0.5833333333333334,4.0,6.0,4.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1.0,0.0,,1,Ireland,Israel,77.0,1975-1997,0,0,0.0,0.0
1976,ie,it,12.0,,,18,3.5625,8.4375,0.7916666666666666,0.75,13.0,7.0,13.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,6.0,4.0,,1,Ireland,Italy,69.0,1975-1997,0,0,0.0,0.0
1976,ie,lu,6.0,,,18,0.6875,5.3125,0.7916666666666666,0.9965277777777778,5.0,14.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,10.0,0.0,,1,Ireland,Luxembourg,17.0,1975-1997,1,0,0.7916666666666666,0.0
1976,ie,mc,8.0,,,18,5.3125,2.6875,0.7916666666666666,0.9444444444444444,16.0,3.0,16.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,,1,Ireland,Monaco,93.0,1975-1997,0,0,0.0,0.0
1976,ie,nl,2.0,,,18,3.375,-1.375,0.7916666666666666,1.0,8.0,9.0,8.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,8.0,6.0,,1,Ireland,Netherlands,56.0,1975-1997,0,0,0.0,0.0
1976,ie,no,0.0,,,18,0.4375,-0.4375,0.7916666666666666,1.0,9.0,18.0,9.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,4.0,,1,Ireland,Norway,7.0,1975-1997,0,1,0.0,0.7916666666666666
1976,ie,pt,0.0,,,18,1.5,-1.5,0.7916666666666666,0.6527777777777778,15.0,12.0,15.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,4.0,,1,Ireland,Portugal,24.0,1975-1997,0,0,0.0,0.0
1976,ie,yu,0.0,,,18,0.625,-0.625,0.7916666666666666,0.4189814814814814,18.0,17.0,18.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,4.0,1.0,,1,Ireland,Yugoslavia,10.0,1975-1997,0,0,0.0,0.0
1976,il,be,1.0,,,18,4.1875,-3.1875,0.5833333333333334,1.0,6.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,,1,Israel,Belgium,68.0,1975-1997,0,0,0.0,0.0
1976,il,ch,4.0,,,18,5.4375,-1.4375,0.5833333333333334,1.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,2.0,,1,Israel,Switzerland,91.0,1975-1997,0,0,0.0,0.0
1976,il,de,0.0,,,18,0.75,-0.75,0.5833333333333334,0.888888888888889,3.0,15.0,3.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.0,1.0,,1,Israel,Germany,12.0,1975-1997,0,0,0.0,0.0
1976,il,es,0.0,,,18,0.6875,-0.6875,0.5833333333333334,0.7222222222222222,12.0,16.0,12.0,0.0,1.0,0.0,0.0,0.0,0,0,0,2,4.0,0.0,,1,Israel,Spain,11.0,1975-1997,0,0,0.0,0.0
1976,il,fi,6.0,,,18,2.375,3.625,0.5833333333333334,1.0,11.0,11.0,11.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,8.0,3.0,,1,Israel,Finland,44.0,1975-1997,0,0,0.0,0.0
1976,il,fr,5.0,,,18,8.875,-3.875,0.5833333333333334,0.9444444444444444,17.0,2.0,17.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,7.0,1.0,,1,Israel,France,147.0,1975-1997,0,0,0.0,0.0
1976,il,gb,12.0,,,18,9.5,2.5,0.5833333333333334,0.9814814814814816,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,10.0,1.0,,1,Israel,United Kingdom,164.0,1975-1997,0,0,0.0,0.0
1976,il,ie,3.0,,,18,3.1875,-0.1875,0.5833333333333334,0.7916666666666666,7.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,,1,Israel,Ireland,54.0,1975-1997,0,0,0.0,0.0
1976,il,it,2.0,,,18,4.1875,-2.1875,0.5833333333333334,0.75,13.0,7.0,13.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,5.0,2.0,,1,Israel,Italy,69.0,1975-1997,0,0,0.0,0.0
1976,il,lu,0.0,,,18,1.0625,-1.0625,0.5833333333333334,0.9965277777777778,5.0,14.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,6.0,1.0,,1,Israel,Luxembourg,17.0,1975-1997,0,0,0.0,0.0
1976,il,mc,7.0,,,18,5.375,1.625,0.5833333333333334,0.9444444444444444,16.0,3.0,16.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,2.0,0.0,,1,Israel,Monaco,93.0,1975-1997,0,0,0.0,0.0
1976,il,nl,8.0,,,18,3.0,5.0,0.5833333333333334,1.0,8.0,9.0,8.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,12.0,10.0,,1,Israel,Netherlands,56.0,1975-1997,0,0,0.0,0.0
1976,il,no,0.0,,,18,0.4375,-0.4375,0.5833333333333334,1.0,9.0,18.0,9.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,5.0,,1,Israel,Norway,7.0,1975-1997,0,0,0.0,0.0
1976,il,pt,0.0,,,18,1.5,-1.5,0.5833333333333334,0.6527777777777778,15.0,12.0,15.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,,1,Israel,Portugal,24.0,1975-1997,0,0,0.0,0.0
1976,il,yu,0.0,,,18,0.625,-0.625,0.5833333333333334,0.4189814814814814,18.0,17.0,18.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,,1,Israel,Yugoslavia,10.0,1975-1997,1,1,0.5833333333333334,0.5833333333333334
1976,it,be,8.0,,,18,3.75,4.25,0.75,1.0,6.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,6.0,,1,Italy,Belgium,68.0,1975-1997,0,0,0.0,0.0
1976,it,ch,0.0,,,18,5.6875,-5.6875,0.75,1.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0,1,1,0,12.0,10.0,,1,Italy,Switzerland,91.0,1975-1997,0,0,0.0,0.0
1976,it,de,0.0,,,18,0.75,-0.75,0.75,0.888888888888889,3.0,15.0,3.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,4.0,,1,Italy,Germany,12.0,1975-1997,0,0,0.0,0.0
1976,it,es,3.0,,,18,0.5,2.5,0.75,0.7222222222222222,12.0,16.0,12.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,6.0,7.0,,1,Italy,Spain,11.0,1975-1997,1,0,0.75,0.0
1976,it,fi,0.0,,,18,2.75,-2.75,0.75,1.0,11.0,11.0,11.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,12.0,,1,Italy,Finland,44.0,1975-1997,0,0,0.0,0.0
1976,it,fr,6.0,,,18,8.8125,-2.8125,0.75,0.9444444444444444,17.0,2.0,17.0,0.0,1.0,0.0,0.0,1.0,0,1,0,0,8.0,4.0,,1,Italy,France,147.0,1975-1997,0,0,0.0,0.0
1976,it,gb,4.0,,,18,10.0,-6.0,0.75,0.9814814814814816,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,3.0,10.0,,1,Italy,United Kingdom,164.0,1975-1997,0,0,0.0,0.0
1976,it,ie,12.0,,,18,2.625,9.375,0.75,0.7916666666666666,7.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,4.0,6.0,,1,Italy,Ireland,54.0,1975-1997,0,0,0.0,0.0
1976,it,il,10.0,,,18,4.1875,5.8125,0.75,0.5833333333333334,4.0,6.0,4.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,2.0,5.0,,1,Italy,Israel,77.0,1975-1997,0,0,0.0,0.0
1976,it,lu,0.0,,,18,1.0625,-1.0625,0.75,0.9965277777777778,5.0,14.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,10.0,3.0,,1,Italy,Luxembourg,17.0,1975-1997,0,0,0.0,0.0
1976,it,mc,7.0,,,18,5.375,1.625,0.75,0.9444444444444444,16.0,3.0,16.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,5.0,1.0,,1,Italy,Monaco,93.0,1975-1997,1,0,0.75,0.0
1976,it,nl,2.0,,,18,3.375,-1.375,0.75,1.0,8.0,9.0,8.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,1.0,0.0,,1,Italy,Netherlands,56.0,1975-1997,0,0,0.0,0.0
1976,it,no,0.0,,,18,0.4375,-0.4375,0.75,1.0,9.0,18.0,9.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,7.0,6.0,,1,Italy,Norway,7.0,1975-1997,0,0,0.0,0.0
1976,it,pt,1.0,,,18,1.4375,-0.4375,0.75,0.6527777777777778,15.0,12.0,15.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,10.0,,1,Italy,Portugal,24.0,1975-1997,0,0,0.0,0.0
1976,it,yu,0.0,,,18,0.625,-0.625,0.75,0.4189814814814814,18.0,17.0,18.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0.0,10.0,,1,Italy,Yugoslavia,10.0,1975-1997,0,0,0.0,0.0
1976,lu,be,0.0,,,18,4.25,-4.25,0.9965277777777778,1.0,6.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0,0.0,0.0,,1,Luxembourg,Belgium,68.0,1975-1997,1,0,0.9965277777777778,0.0
1976,lu,ch,1.0,,,18,5.625,-4.625,0.9965277777777778,1.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,2.0,0.0,,1,Luxembourg,Switzerland,91.0,1975-1997,1,0,0.9965277777777778,0.0
1976,lu,de,2.0,,,18,0.625,1.375,0.9965277777777778,0.888888888888889,3.0,15.0,3.0,1.0,0.0,0.0,1.0,0.0,0,1,1,0,8.0,0.0,,1,Luxembourg,Germany,12.0,1975-1997,0,0,0.0,0.0
1976,lu,es,0.0,,,18,0.6875,-0.6875,0.9965277777777778,0.7222222222222222,12.0,16.0,12.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,6.0,,1,Luxembourg,Spain,11.0,1975-1997,0,0,0.0,0.0
1976,lu,fi,0.0,,,18,2.75,-2.75,0.9965277777777778,1.0,11.0,11.0,11.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,6.0,5.0,,1,Luxembourg,Finland,44.0,1975-1997,0,0,0.0,0.0
1976,lu,fr,10.0,,,18,8.5625,1.4375,0.9965277777777778,0.9444444444444444,17.0,2.0,17.0,0.0,1.0,0.0,0.0,1.0,0,1,1,0,0.0,3.0,,1,Luxembourg,France,147.0,1975-1997,0,0,0.0,0.0
1976,lu,gb,8.0,,,18,9.75,-1.75,0.9965277777777778,0.9814814814814816,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,12.0,3.0,,1,Luxembourg,United Kingdom,164.0,1975-1997,1,0,0.9965277777777778,0.0
1976,lu,ie,3.0,,,18,3.1875,-0.1875,0.9965277777777778,0.7916666666666666,7.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,10.0,,1,Luxembourg,Ireland,54.0,1975-1997,1,0,0.9965277777777778,0.0
