year,i,j,pub,quality,bias,is_xx,diaspora,recv_bloc
2023,az,cz,3.0,0.9142857142857143,2.085714285714286,0,0,0
2023,az,de,0.0,0.42857142857142855,-0.42857142857142855,0,0,1
2023,az,ee,0.0,0.6285714285714286,-0.6285714285714286,0,0,1
2023,az,es,0.0,0.08571428571428572,-0.08571428571428572,0,0,1
2023,az,fi,8.0,10.228571428571428,-2.2285714285714278,0,0,1
2023,az,fr,0.0,1.4,-1.4,0,0,1
2023,az,gb,0.0,0.2571428571428571,-0.2571428571428571,0,0,1
2023,az,hr,0.0,3.1142857142857143,-3.1142857142857143,0,0,1
2023,az,il,12.0,4.6,7.4,0,0,1
2023,az,it,4.0,4.857142857142857,-0.8571428571428568,0,0,1
2023,az,lt,0.0,1.3142857142857143,-1.3142857142857143,0,0,1
2023,az,md,0.0,2.1714285714285713,-2.1714285714285713,0,0,1
2023,az,no,2.0,6.0,-4.0,0,0,1
2023,az,pl,0.0,2.3142857142857145,-2.3142857142857145,0,0,1
2023,az,pt,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,az,rs,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,az,se,10.0,6.457142857142857,3.5428571428571427,0,0,1
2023,az,si,5.0,1.1428571428571428,3.857142857142857,0,0,1
2023,az,ua,7.0,5.057142857142857,1.942857142857143,0,2,1
2023,be,al,3.0,1.4285714285714286,1.5714285714285714,0,0,1
2023,be,am,6.0,1.1142857142857143,4.885714285714286,0,0,1
2023,be,at,0.0,0.45714285714285713,-0.45714285714285713,0,0,1
2023,be,au,0.0,0.6,-0.6,0,0,0
2023,be,ch,0.0,0.8857142857142857,-0.8857142857142857,0,0,1
2023,be,cy,0.0,1.6571428571428573,-1.6571428571428573,0,0,1
2023,be,cz,0.0,1.0,-1.0,0,0,0
2023,be,de,0.0,0.42857142857142855,-0.42857142857142855,0,0,1
2023,be,ee,0.0,0.6285714285714286,-0.6285714285714286,0,0,1
2023,be,es,0.0,0.08571428571428572,-0.08571428571428572,0,1,1
2023,be,fi,12.0,10.114285714285714,1.8857142857142861,0,0,1
2023,be,fr,2.0,1.3428571428571427,0.6571428571428573,0,4,1
2023,be,gb,0.0,0.2571428571428571,-0.2571428571428571,0,0,1
2023,be,hr,0.0,3.1142857142857143,-3.1142857142857143,0,0,1
2023,be,il,5.0,4.8,0.20000000000000018,0,0,1
2023,be,it,7.0,4.771428571428571,2.2285714285714286,0,5,1
2023,be,lt,0.0,1.3142857142857143,-1.3142857142857143,0,0,1
2023,be,md,0.0,2.1714285714285713,-2.1714285714285713,0,0,1
2023,be,no,8.0,5.828571428571428,2.1714285714285717,0,0,1
2023,be,pl,4.0,2.2,1.7999999999999998,0,0,1
